start_date,start_station_code,end_date,end_station_code,duration_sec,is_member
2019-10-01 12:34:41,7113,2019-10-01 12:51:44,6331,1022,0
2019-10-01 12:34:43,6738,2019-10-01 12:41:19,6039,396,1
2019-10-01 12:34:44,7119,2019-10-01 12:57:25,6395,1361,1
2019-10-01 12:34:50,6066,2019-10-01 12:38:22,6211,212,1
2019-10-01 12:34:59,6131,2019-10-01 12:39:26,6138,266,1
2019-10-01 12:35:00,6165,2019-10-01 12:39:32,6190,272,1
2019-10-01 12:35:04,6906,2019-10-01 12:40:25,6421,320,1
2019-10-01 12:35:07,6052,2019-10-01 13:03:13,6725,1685,1
2019-10-01 12:35:15,6163,2019-10-01 12:40:54,6153,339,1
2019-10-01 12:35:17,7054,2019-10-01 12:55:54,6087,1236,1
2019-10-01 12:35:18,6117,2019-10-01 12:38:38,6027,200,1
2019-10-01 12:35:27,6154,2019-10-01 12:39:27,6184,239,1
2019-10-01 12:35:36,7053,2019-10-01 12:46:05,6425,629,1
2019-10-01 12:35:38,6435,2019-10-01 12:44:12,6313,513,1
2019-10-01 12:35:42,10002,2019-10-01 12:51:07,6043,925,1
2019-10-01 12:35:50,6163,2019-10-01 12:40:54,6153,304,1
2019-10-01 12:35:54,6379,2019-10-01 12:39:34,7058,220,1
2019-10-01 12:35:55,6152,2019-10-01 13:00:06,6713,1450,1
2019-10-01 12:35:56,6062,2019-10-01 12:40:20,6097,264,1
2019-10-01 12:36:01,6129,2019-10-01 12:40:35,6120,274,0
2019-10-01 12:36:06,6749,2019-10-01 12:39:44,6041,217,1
2019-10-01 12:36:16,6013,2019-10-01 12:44:23,6119,487,1
2019-10-01 12:36:26,6053,2019-10-01 12:39:45,6008,198,1
2019-10-01 12:36:31,6036,2019-10-01 12:49:09,7068,757,0
2019-10-01 12:36:33,6150,2019-10-01 12:39:16,6153,163,1
2019-10-01 12:36:37,6021,2019-10-01 12:38:57,7083,140,1
2019-10-01 12:36:51,6220,2019-10-01 12:40:31,6019,220,1
2019-10-01 12:36:58,7067,2019-10-01 12:40:55,6209,236,0
2019-10-01 12:37:00,7038,2019-10-01 12:46:15,6701,554,0
2019-10-01 12:37:01,6057,2019-10-01 12:52:58,6053,957,1
2019-10-01 12:37:04,6083,2019-10-01 12:40:29,6032,205,1
2019-10-01 12:37:09,6119,2019-10-01 12:46:26,6020,556,1
2019-10-01 12:37:13,6408,2019-10-01 12:42:42,7068,328,1
2019-10-01 12:37:20,6243,2019-10-01 12:48:43,6906,683,1
2019-10-01 12:37:21,6231,2019-10-01 12:54:17,6100,1016,1
2019-10-01 12:37:24,6903,2019-10-01 12:43:05,6020,341,1
2019-10-01 12:37:30,6321,2019-10-01 12:38:47,6321,76,1
2019-10-01 12:37:35,6204,2019-10-01 12:44:14,6174,398,1
2019-10-01 12:37:36,6154,2019-10-01 12:54:31,6043,1014,1
2019-10-01 12:37:37,6913,2019-10-01 12:53:10,6216,933,1
2019-10-01 12:37:38,6902,2019-10-01 12:47:02,6208,563,1
2019-10-01 12:37:44,6322,2019-10-01 12:40:01,6321,137,1
2019-10-01 12:37:47,6373,2019-10-01 12:41:37,6368,229,1
2019-10-01 12:37:52,7074,2019-10-01 12:40:53,7009,180,1
2019-10-01 12:37:56,6003,2019-10-01 12:42:08,6015,251,1
2019-10-01 12:37:58,6019,2019-10-01 12:47:57,6237,598,1
2019-10-01 12:38:02,7002,2019-10-01 12:39:33,7006,91,1
2019-10-01 12:38:07,10002,2019-10-01 12:41:27,7052,200,1
2019-10-01 12:38:11,6225,2019-10-01 12:49:41,6204,689,1
2019-10-01 12:38:15,6149,2019-10-01 12:55:37,6126,1041,1
2019-10-01 12:38:25,6140,2019-10-01 12:47:37,6184,551,1
2019-10-01 12:38:26,6377,2019-10-01 12:42:07,6727,221,1
2019-10-01 12:38:33,6017,2019-10-01 12:44:52,6003,378,1
2019-10-01 12:38:40,6049,2019-10-01 12:45:45,6031,425,1
2019-10-01 12:39:06,6169,2019-10-01 12:51:47,6079,760,0
2019-10-01 12:39:08,6212,2019-10-01 12:49:07,6083,599,0
2019-10-01 12:39:12,6200,2019-10-01 12:40:18,6200,66,1
2019-10-01 12:39:12,6333,2019-10-01 12:47:55,6254,522,1
2019-10-01 12:39:14,6063,2019-10-01 12:44:05,6061,291,1
2019-10-01 12:39:14,6321,2019-10-01 12:41:22,6327,127,1
2019-10-01 12:39:16,6053,2019-10-01 12:45:12,6215,355,1
2019-10-01 12:39:16,6926,2019-10-01 12:56:56,6746,1059,1
2019-10-01 12:39:22,6197,2019-10-01 12:46:51,6136,448,1
2019-10-01 12:39:31,6921,2019-10-01 12:45:26,7047,354,1
2019-10-01 12:39:31,6205,2019-10-01 12:41:44,6070,132,1
2019-10-01 12:39:34,6053,2019-10-01 12:45:27,6215,353,1
2019-10-01 12:39:36,6023,2019-10-01 12:49:35,7047,598,1
2019-10-01 12:39:46,6053,2019-10-01 12:57:47,6148,1080,1
2019-10-01 12:39:48,6012,2019-10-01 12:44:27,6015,278,1
2019-10-01 12:39:51,6053,2019-10-01 12:42:37,6012,165,1
2019-10-01 12:39:52,6075,2019-10-01 12:48:06,6248,493,1
2019-10-01 12:40:01,6380,2019-10-01 12:48:36,7035,515,1
2019-10-01 12:40:04,6913,2019-10-01 12:47:08,6199,424,1
2019-10-01 12:40:22,6019,2019-10-01 12:43:12,6044,170,1
2019-10-01 12:40:26,6201,2019-10-01 12:49:54,6148,568,1
2019-10-01 12:40:26,6434,2019-10-01 12:49:46,6415,560,1
2019-10-01 12:40:34,6426,2019-10-01 12:42:34,7057,120,1
2019-10-01 12:40:34,6064,2019-10-01 12:46:41,6091,366,1
2019-10-01 12:40:35,6315,2019-10-01 12:44:16,7014,220,1
2019-10-01 12:40:37,6233,2019-10-01 12:43:47,7028,189,1
2019-10-01 12:40:43,7074,2019-10-01 12:50:10,6314,567,1
2019-10-01 12:40:47,6081,2019-10-01 12:43:47,6090,180,1
2019-10-01 12:40:48,6167,2019-10-01 12:51:34,6184,646,1
2019-10-01 12:40:54,6200,2019-10-01 12:55:22,6204,867,1
2019-10-01 12:40:56,6406,2019-10-01 12:47:48,6029,411,1
2019-10-01 12:41:00,6143,2019-10-01 12:57:43,6143,1003,1
2019-10-01 12:41:10,6411,2019-10-01 12:46:31,6047,321,1
2019-10-01 12:41:12,6062,2019-10-01 12:45:32,6043,260,1
2019-10-01 12:41:16,7057,2019-10-01 12:46:09,7060,292,1
2019-10-01 12:41:27,6334,2019-10-01 13:06:11,6306,1484,1
2019-10-01 12:41:31,6108,2019-10-01 12:44:13,6110,161,1
2019-10-01 12:41:38,6147,2019-10-01 12:58:47,6235,1029,1
2019-10-01 12:41:44,6749,2019-10-01 12:51:09,6018,565,1
2019-10-01 12:41:49,7066,2019-10-01 12:52:09,6084,620,1
2019-10-01 12:41:50,7081,2019-10-01 12:52:16,6220,625,1
2019-10-01 12:41:53,6019,2019-10-01 12:58:56,7035,1023,1
2019-10-01 12:41:54,6190,2019-10-01 12:48:07,7028,373,0
2019-10-01 12:42:07,6015,2019-10-01 12:47:51,6180,343,1
2019-10-01 12:42:08,6044,2019-10-01 12:47:00,6148,291,1
2019-10-01 12:42:08,6269,2019-10-01 12:53:11,6394,662,1
2019-10-01 12:42:10,6073,2019-10-01 12:47:57,6046,346,1
2019-10-01 12:42:11,6003,2019-10-01 12:44:27,6053,135,1
2019-10-01 12:42:13,6114,2019-10-01 12:47:15,6119,302,1
2019-10-01 12:42:16,6267,2019-10-01 13:00:54,6201,1118,1
2019-10-01 12:42:17,6925,2019-10-01 12:53:05,6360,648,1
2019-10-01 12:42:18,6225,2019-10-01 12:55:59,6052,821,1
2019-10-01 12:42:25,6136,2019-10-01 12:47:34,6163,308,1
2019-10-01 12:42:33,6327,2019-10-01 12:57:06,7002,873,1
2019-10-01 12:42:46,7125,2019-10-01 12:48:44,6395,357,1
2019-10-01 12:42:48,6184,2019-10-01 12:49:58,6129,429,1
2019-10-01 12:42:49,6738,2019-10-01 12:47:39,6061,290,0
2019-10-01 12:42:56,6052,2019-10-01 12:56:39,6061,822,1
2019-10-01 12:43:05,6328,2019-10-01 12:48:24,6253,318,1
2019-10-01 12:43:06,6008,2019-10-01 12:45:02,6012,115,1
2019-10-01 12:43:07,6022,2019-10-01 12:49:05,6151,358,1
2019-10-01 12:43:20,6087,2019-10-01 12:49:36,6043,376,1
2019-10-01 12:43:22,6907,2019-10-01 12:52:18,6752,536,1
2019-10-01 12:43:24,6137,2019-10-01 12:47:05,6314,220,1
2019-10-01 12:43:36,6373,2019-10-01 13:00:55,7011,1038,1
2019-10-01 12:43:38,6090,2019-10-01 12:48:55,6404,316,0
2019-10-01 12:43:48,6915,2019-10-01 13:01:57,7009,1089,1
2019-10-01 12:43:55,6126,2019-10-01 12:57:59,6014,843,1
2019-10-01 12:43:57,6176,2019-10-01 12:46:27,6926,150,1
2019-10-01 12:43:59,7024,2019-10-01 12:49:52,6143,353,1
2019-10-01 12:44:03,6411,2019-10-01 12:49:01,6070,297,1
2019-10-01 12:44:07,6324,2019-10-01 12:47:06,7004,179,1
2019-10-01 12:44:09,6092,2019-10-01 12:47:55,6090,226,1
2019-10-01 12:44:10,6310,2019-10-01 12:47:35,6927,205,1
2019-10-01 12:44:21,6738,2019-10-01 12:51:45,6009,444,1
2019-10-01 12:44:22,6190,2019-10-01 12:48:08,6160,226,1
2019-10-01 12:44:25,6346,2019-10-01 12:54:01,6126,576,1
2019-10-01 12:44:28,6167,2019-10-01 12:51:24,6385,415,1
2019-10-01 12:44:29,6110,2019-10-01 12:54:24,6394,595,1
2019-10-01 12:44:35,7114,2019-10-01 13:02:53,6018,1097,1
2019-10-01 12:44:37,6021,2019-10-01 12:57:36,6100,778,1
2019-10-01 12:44:38,6927,2019-10-01 13:04:57,6013,1219,1
2019-10-01 12:44:47,6426,2019-10-01 12:50:11,7143,323,1
2019-10-01 12:44:47,7074,2019-10-01 12:48:59,6013,252,1
2019-10-01 12:44:51,6181,2019-10-01 12:54:33,6204,582,1
2019-10-01 12:44:53,7100,2019-10-01 12:47:10,7100,136,1
2019-10-01 12:44:55,6061,2019-10-01 12:49:40,6059,284,1
2019-10-01 12:44:56,6053,2019-10-01 12:56:35,7047,698,1
2019-10-01 12:44:57,6280,2019-10-01 12:50:06,6164,308,1
2019-10-01 12:45:02,6923,2019-10-01 12:49:13,6270,251,1
2019-10-01 12:45:06,6147,2019-10-01 12:55:21,6184,615,1
2019-10-01 12:45:14,6027,2019-10-01 12:54:59,6175,585,1
2019-10-01 12:45:22,6374,2019-10-01 12:47:29,6368,126,1
2019-10-01 12:45:28,6043,2019-10-01 13:02:54,6043,1045,1
2019-10-01 12:45:28,6222,2019-10-01 12:53:25,6205,477,1
2019-10-01 12:45:35,6213,2019-10-01 13:00:29,6191,894,1
2019-10-01 12:45:40,6143,2019-10-01 13:00:14,6384,873,1
2019-10-01 12:45:43,6072,2019-10-01 12:52:00,6043,377,1
2019-10-01 12:45:48,6503,2019-10-01 12:49:32,6747,223,1
2019-10-01 12:45:54,7012,2019-10-01 13:28:44,6339,2570,1
2019-10-01 12:46:06,6171,2019-10-01 12:54:17,6209,490,1
2019-10-01 12:46:10,6151,2019-10-01 12:53:45,6120,455,1
2019-10-01 12:46:16,6436,2019-10-01 12:57:47,6100,690,1
2019-10-01 12:46:24,6196,2019-10-01 12:53:25,6168,421,0
2019-10-01 12:46:27,6228,2019-10-01 12:52:28,6168,360,1
2019-10-01 12:46:29,6032,2019-10-01 13:11:43,6311,1514,1
2019-10-01 12:46:32,6741,2019-10-01 12:50:19,7082,226,1
2019-10-01 12:46:34,7009,2019-10-01 12:49:23,6012,168,1
2019-10-01 12:46:43,6165,2019-10-01 12:50:04,6236,200,1
2019-10-01 12:46:52,7049,2019-10-01 13:00:19,7049,806,1
2019-10-01 12:46:55,6204,2019-10-01 12:51:26,6204,271,1
2019-10-01 12:47:05,6749,2019-10-01 12:51:45,6008,280,1
2019-10-01 12:47:09,6267,2019-10-01 12:51:11,6264,242,1
2019-10-01 12:47:09,6043,2019-10-01 12:50:23,6050,193,1
2019-10-01 12:47:13,6280,2019-10-01 12:55:05,6163,472,1
2019-10-01 12:47:29,6258,2019-10-01 12:52:14,6168,285,1
2019-10-01 12:47:29,6003,2019-10-01 12:49:55,6020,146,1
2019-10-01 12:47:31,6403,2019-10-01 12:53:19,6085,348,1
2019-10-01 12:47:36,6432,2019-10-01 12:52:41,6434,304,1
2019-10-01 12:47:38,6005,2019-10-01 12:50:11,6046,153,1
2019-10-01 12:47:39,6206,2019-10-01 12:54:57,6032,437,1
2019-10-01 12:47:44,6206,2019-10-01 12:55:23,6100,458,1
2019-10-01 12:47:47,6008,2019-10-01 12:55:59,6175,492,1
2019-10-01 12:47:50,6142,2019-10-01 12:56:05,6181,495,1
2019-10-01 12:47:53,6154,2019-10-01 12:58:42,6411,649,0
2019-10-01 12:48:00,6083,2019-10-01 12:55:46,6052,465,1
2019-10-01 12:48:03,6066,2019-10-01 12:56:42,6042,518,1
2019-10-01 12:48:19,6208,2019-10-01 12:57:23,7066,544,1
2019-10-01 12:48:26,6248,2019-10-01 12:55:16,7033,410,1
2019-10-01 12:48:34,6211,2019-10-01 12:55:22,6066,408,1
2019-10-01 12:48:38,6168,2019-10-01 12:58:51,6254,612,1
2019-10-01 12:48:47,6197,2019-10-01 13:09:48,6152,1261,1
2019-10-01 12:48:48,6085,2019-10-01 12:59:39,7069,651,1
2019-10-01 12:48:48,6070,2019-10-01 12:50:51,7033,123,1
2019-10-01 12:48:52,6228,2019-10-01 12:52:10,6230,197,1
2019-10-01 12:48:54,6182,2019-10-01 12:56:42,6153,468,1
2019-10-01 12:49:00,6220,2019-10-01 12:50:15,6219,74,1
2019-10-01 12:49:03,6258,2019-10-01 13:25:08,6264,2165,0
2019-10-01 12:49:11,6080,2019-10-01 13:00:55,6092,704,1
2019-10-01 12:49:24,6235,2019-10-01 13:04:16,6117,891,0
2019-10-01 12:49:25,6209,2019-10-01 12:56:15,7084,410,1
2019-10-01 12:49:25,6156,2019-10-01 12:53:10,6140,225,1
2019-10-01 12:49:34,6046,2019-10-01 13:12:37,6139,1383,1
2019-10-01 12:49:41,6200,2019-10-01 12:54:59,6912,318,1
2019-10-01 12:49:41,6214,2019-10-01 12:58:16,6701,514,1
2019-10-01 12:49:43,6097,2019-10-01 13:07:02,6080,1038,1
2019-10-01 12:49:53,6009,2019-10-01 12:53:15,6072,201,1
2019-10-01 12:49:53,6178,2019-10-01 12:56:01,6015,367,0
2019-10-01 12:49:56,6249,2019-10-01 12:56:59,6168,422,1
2019-10-01 12:50:03,6208,2019-10-01 12:52:27,6204,143,1
2019-10-01 12:50:05,6154,2019-10-01 12:52:51,6151,165,1
2019-10-01 12:50:12,6165,2019-10-01 12:54:34,6136,262,1
2019-10-01 12:50:19,6258,2019-10-01 13:28:08,6264,2269,0
2019-10-01 12:50:33,7047,2019-10-01 12:55:13,7062,279,1
2019-10-01 12:50:42,6063,2019-10-01 12:53:02,6100,140,1
2019-10-01 12:50:46,6073,2019-10-01 12:57:29,7066,402,1
2019-10-01 12:50:52,6221,2019-10-01 12:59:08,6202,496,1
2019-10-01 12:50:54,6150,2019-10-01 12:57:14,7029,380,1
2019-10-01 12:50:55,6175,2019-10-01 12:56:03,6926,307,1
2019-10-01 12:50:57,6155,2019-10-01 12:56:31,6190,333,1
2019-10-01 12:51:15,6178,2019-10-01 13:09:21,6100,1085,0
2019-10-01 12:51:16,6745,2019-10-01 12:53:46,6503,150,1
2019-10-01 12:51:16,6364,2019-10-01 12:56:05,6022,288,1
2019-10-01 12:51:23,6181,2019-10-01 12:57:42,6070,378,0
2019-10-01 12:51:27,6219,2019-10-01 13:08:46,6194,1039,1
2019-10-01 12:51:36,6078,2019-10-01 12:54:55,7080,199,1
2019-10-01 12:51:42,7083,2019-10-01 13:22:30,6915,1847,1
2019-10-01 12:51:44,6143,2019-10-01 13:03:13,6053,688,1
2019-10-01 12:51:51,6156,2019-10-01 12:56:41,6184,289,1
2019-10-01 12:51:57,6711,2019-10-01 12:55:46,7040,229,1
2019-10-01 12:52:00,7054,2019-10-01 13:05:55,6086,834,1
2019-10-01 12:52:01,6001,2019-10-01 13:03:48,6217,706,1
2019-10-01 12:52:03,6350,2019-10-01 12:55:21,10002,197,1
2019-10-01 12:52:08,6042,2019-10-01 13:05:01,6100,772,1
2019-10-01 12:52:11,6136,2019-10-01 13:05:00,6007,768,1
2019-10-01 12:52:16,7017,2019-10-01 12:58:54,6395,398,1
2019-10-01 12:52:20,6413,2019-10-01 12:56:10,6042,229,1
2019-10-01 12:52:25,6021,2019-10-01 12:57:13,6903,287,1
2019-10-01 12:52:30,6248,2019-10-01 12:58:32,7033,361,1
2019-10-01 12:52:31,6927,2019-10-01 12:56:31,6928,239,1
2019-10-01 12:52:40,6019,2019-10-01 13:05:57,6155,796,1
2019-10-01 12:52:44,6114,2019-10-01 12:57:40,6118,295,1
2019-10-01 12:52:54,6434,2019-10-01 13:05:52,6100,778,1
2019-10-01 12:52:57,6142,2019-10-01 12:56:35,6178,218,1
2019-10-01 12:52:57,6208,2019-10-01 12:54:15,6207,77,1
2019-10-01 12:53:04,6119,2019-10-01 13:04:52,6053,707,1
2019-10-01 12:53:06,6161,2019-10-01 13:12:38,6217,1172,0
2019-10-01 12:53:16,6196,2019-10-01 13:01:27,6233,491,1
2019-10-01 12:53:31,6204,2019-10-01 12:58:55,6009,324,1
2019-10-01 12:53:31,6015,2019-10-01 12:59:52,6123,380,1
2019-10-01 12:53:34,6211,2019-10-01 12:58:52,6070,317,1
2019-10-01 12:53:35,6404,2019-10-01 13:03:16,6087,580,1
2019-10-01 12:53:36,7033,2019-10-01 12:59:47,6058,371,1
2019-10-01 12:53:39,6211,2019-10-01 12:59:14,6047,334,1
2019-10-01 12:53:40,6403,2019-10-01 13:12:04,6036,1103,0
2019-10-01 12:53:43,6145,2019-10-01 12:55:34,6146,111,1
2019-10-01 12:53:54,6223,2019-10-01 13:02:04,6184,490,1
2019-10-01 12:53:59,6160,2019-10-01 13:00:03,6190,364,1
2019-10-01 12:53:59,6097,2019-10-01 13:02:10,6070,490,1
2019-10-01 12:54:01,6727,2019-10-01 12:58:03,10002,242,1
2019-10-01 12:54:04,6210,2019-10-01 13:00:05,7002,360,1
2019-10-01 12:54:05,6411,2019-10-01 13:04:45,6100,640,1
2019-10-01 12:54:07,6120,2019-10-01 13:09:52,6183,945,1
2019-10-01 12:54:08,6043,2019-10-01 12:59:20,6001,311,1
2019-10-01 12:54:09,6219,2019-10-01 13:02:49,6140,519,1
2019-10-01 12:54:11,6225,2019-10-01 13:03:46,6163,575,1
2019-10-01 12:54:13,6240,2019-10-01 12:56:17,6312,123,1
2019-10-01 12:54:16,7045,2019-10-01 12:58:58,7040,282,0
2019-10-01 12:54:20,6215,2019-10-01 13:02:25,7079,485,1
2019-10-01 12:54:22,6020,2019-10-01 12:58:43,6008,260,1
2019-10-01 12:54:33,6223,2019-10-01 13:04:22,6047,588,1
2019-10-01 12:54:46,6043,2019-10-01 12:57:52,7069,185,1
2019-10-01 12:54:51,6411,2019-10-01 13:00:54,6047,362,1
2019-10-01 12:54:54,7083,2019-10-01 13:03:32,6176,517,1
2019-10-01 12:54:58,6191,2019-10-01 13:00:04,6912,306,1
2019-10-01 12:55:09,6019,2019-10-01 12:58:13,6021,183,1
2019-10-01 12:55:09,6743,2019-10-01 13:04:15,6083,545,1
2019-10-01 12:55:11,6393,2019-10-01 13:14:28,6008,1156,1
2019-10-01 12:55:13,7064,2019-10-01 13:11:54,6923,1001,1
2019-10-01 12:55:14,6070,2019-10-01 13:03:45,6019,511,1
2019-10-01 12:55:16,6435,2019-10-01 13:05:41,7076,624,1
2019-10-01 12:55:21,7046,2019-10-01 13:03:25,6091,484,1
2019-10-01 12:55:23,6362,2019-10-01 13:02:23,6925,420,1
2019-10-01 12:55:25,7062,2019-10-01 12:57:48,6049,143,1
2019-10-01 12:55:26,6165,2019-10-01 13:05:57,6912,630,1
2019-10-01 12:55:35,6179,2019-10-01 13:07:56,6155,741,1
2019-10-01 12:55:54,6065,2019-10-01 13:01:24,7080,329,1
2019-10-01 12:55:57,7036,2019-10-01 13:14:35,6100,1118,0
2019-10-01 12:56:11,6085,2019-10-01 13:02:54,6749,402,1
2019-10-01 12:56:17,6184,2019-10-01 13:03:20,6140,422,1
2019-10-01 12:56:23,6157,2019-10-01 13:12:29,6364,965,1
2019-10-01 12:56:26,6248,2019-10-01 13:07:49,6070,682,1
2019-10-01 12:56:32,6070,2019-10-01 13:00:22,6206,230,1
2019-10-01 12:56:34,6200,2019-10-01 13:04:48,6170,493,1
2019-10-01 12:56:40,4000,2019-10-01 13:01:33,6387,292,1
2019-10-01 12:56:40,6928,2019-10-01 13:04:04,6240,443,1
2019-10-01 12:56:43,6067,2019-10-01 13:06:33,6748,589,1
2019-10-01 12:56:47,6910,2019-10-01 13:01:23,6270,276,1
2019-10-01 12:56:49,6146,2019-10-01 13:14:36,6064,1067,1
2019-10-01 12:56:54,6140,2019-10-01 13:11:18,6368,864,1
2019-10-01 12:56:56,6214,2019-10-01 13:05:41,7011,525,1
2019-10-01 12:57:01,6411,2019-10-01 13:04:31,6047,449,1
2019-10-01 12:57:01,7017,2019-10-01 13:05:06,6396,484,1
2019-10-01 12:57:09,7067,2019-10-01 13:02:24,6064,314,0
2019-10-01 12:57:12,6039,2019-10-01 13:01:35,6060,263,1
2019-10-01 12:57:25,6121,2019-10-01 13:03:56,6391,390,1
2019-10-01 12:57:29,7073,2019-10-01 13:07:17,6003,587,1
2019-10-01 12:57:30,6133,2019-10-01 13:07:39,6173,609,1
2019-10-01 12:57:33,6020,2019-10-01 13:11:48,6218,854,1
2019-10-01 12:57:41,6085,2019-10-01 13:12:16,6061,875,1
2019-10-01 12:57:43,6205,2019-10-01 13:01:18,7080,214,1
2019-10-01 12:57:46,6042,2019-10-01 13:14:50,6432,1024,1
2019-10-01 12:57:47,6153,2019-10-01 13:01:38,6133,230,1
2019-10-01 12:57:48,6019,2019-10-01 13:00:33,6174,165,1
2019-10-01 12:57:49,6229,2019-10-01 13:37:58,6501,2409,0
2019-10-01 12:57:51,6230,2019-10-01 13:14:34,6919,1003,1
2019-10-01 12:57:52,6006,2019-10-01 13:01:09,6370,197,1
2019-10-01 12:57:54,6181,2019-10-01 13:18:09,6181,1214,1
2019-10-01 12:58:06,6211,2019-10-01 13:03:12,6202,305,1
2019-10-01 12:58:07,6120,2019-10-01 12:59:58,6103,111,1
2019-10-01 12:58:14,7046,2019-10-01 13:39:35,7046,2481,1
2019-10-01 12:58:26,6903,2019-10-01 13:04:15,6204,348,1
2019-10-01 12:58:28,6386,2019-10-01 13:11:17,6314,769,1
2019-10-01 12:58:33,7025,2019-10-01 13:02:00,6228,207,1
2019-10-01 12:58:35,7062,2019-10-01 13:08:35,7062,599,1
2019-10-01 12:58:42,6084,2019-10-01 13:05:59,6023,437,1
2019-10-01 12:58:50,7047,2019-10-01 13:03:35,6424,285,1
2019-10-01 12:59:02,6168,2019-10-01 13:04:36,6228,333,1
2019-10-01 12:59:04,6206,2019-10-01 13:04:07,7084,303,1
2019-10-01 12:59:07,6395,2019-10-01 13:41:48,6745,2561,1
2019-10-01 12:59:11,6424,2019-10-01 13:13:37,6359,866,0
2019-10-01 12:59:14,6408,2019-10-01 13:02:45,6401,211,1
2019-10-01 12:59:15,7036,2019-10-01 13:07:30,6184,495,1
2019-10-01 12:59:17,7014,2019-10-01 13:21:12,6137,1315,1
2019-10-01 12:59:18,6919,2019-10-01 13:11:15,6925,717,1
2019-10-01 12:59:20,6015,2019-10-01 13:05:16,6035,356,1
2019-10-01 12:59:20,6198,2019-10-01 13:02:01,6192,160,1
2019-10-01 12:59:24,6063,2019-10-01 13:08:32,6020,547,1
2019-10-01 12:59:37,6119,2019-10-01 13:17:22,6043,1065,1
2019-10-01 12:59:43,6181,2019-10-01 13:08:53,6017,550,1
2019-10-01 12:59:46,6093,2019-10-01 13:05:27,6107,340,1
2019-10-01 12:59:48,6345,2019-10-01 13:03:32,6925,223,1
2019-10-01 12:59:55,6257,2019-10-01 13:28:00,6184,1685,1
2019-10-01 13:00:00,6019,2019-10-01 13:21:16,6907,1275,0
2019-10-01 13:00:01,6064,2019-10-01 13:01:51,6009,110,1
2019-10-01 13:00:01,7084,2019-10-01 13:08:24,6213,503,1
2019-10-01 13:00:04,6276,2019-10-01 13:03:08,6270,183,1
2019-10-01 13:00:14,6114,2019-10-01 13:03:01,6123,167,1
2019-10-01 13:00:14,6084,2019-10-01 13:11:02,6042,648,1
2019-10-01 13:00:14,6248,2019-10-01 13:03:20,6196,186,1
2019-10-01 13:00:18,6070,2019-10-01 13:08:44,6213,506,1
2019-10-01 13:00:18,6095,2019-10-01 13:05:42,7084,323,1
2019-10-01 13:00:23,6111,2019-10-01 13:02:30,6114,126,1
2019-10-01 13:00:25,6401,2019-10-01 13:04:47,6408,261,1
2019-10-01 13:00:30,7019,2019-10-01 13:48:15,7037,2865,1
2019-10-01 13:00:39,6003,2019-10-01 13:08:11,7046,451,1
2019-10-01 13:00:40,6307,2019-10-01 13:11:10,6015,630,1
2019-10-01 13:00:42,6381,2019-10-01 13:19:47,6022,1144,1
2019-10-01 13:00:46,6169,2019-10-01 13:07:29,6140,402,1
2019-10-01 13:00:47,6213,2019-10-01 13:16:34,6108,947,1
2019-10-01 13:00:49,6366,2019-10-01 13:05:20,6927,270,1
2019-10-01 13:00:51,6246,2019-10-01 13:12:36,6221,705,1
2019-10-01 13:01:10,6072,2019-10-01 13:13:26,6179,736,1
2019-10-01 13:01:12,7084,2019-10-01 13:11:30,6903,618,1
2019-10-01 13:01:18,6222,2019-10-01 13:09:07,6047,468,1
2019-10-01 13:01:19,6233,2019-10-01 13:07:07,6246,348,1
2019-10-01 13:01:23,6165,2019-10-01 13:05:28,6167,245,1
2019-10-01 13:01:41,6303,2019-10-01 13:08:34,6243,413,0
2019-10-01 13:01:47,6117,2019-10-01 13:05:55,7066,248,1
2019-10-01 13:01:55,6231,2019-10-01 13:06:04,6752,248,1
2019-10-01 13:01:59,6366,2019-10-01 13:07:12,6312,313,1
2019-10-01 13:01:59,6099,2019-10-01 13:07:37,6114,337,1
2019-10-01 13:02:00,7034,2019-10-01 13:05:21,6029,200,1
2019-10-01 13:02:00,6148,2019-10-01 13:13:38,6011,697,1
2019-10-01 13:02:01,7084,2019-10-01 13:09:38,6903,457,0
2019-10-01 13:02:03,6085,2019-10-01 13:03:55,6087,112,1
2019-10-01 13:02:14,6178,2019-10-01 13:06:49,6142,274,1
2019-10-01 13:02:17,6101,2019-10-01 13:03:25,6356,67,1
2019-10-01 13:02:18,6044,2019-10-01 13:07:09,6015,290,0
2019-10-01 13:02:27,6385,2019-10-01 13:08:09,6164,342,1
2019-10-01 13:02:32,7084,2019-10-01 13:09:52,6194,439,1
2019-10-01 13:02:50,6063,2019-10-01 13:07:21,6095,271,1
2019-10-01 13:02:52,6093,2019-10-01 13:13:39,6080,646,1
2019-10-01 13:02:54,6127,2019-10-01 13:08:32,6503,338,1
2019-10-01 13:02:57,6080,2019-10-01 13:18:42,6100,945,1
2019-10-01 13:02:58,6179,2019-10-01 13:34:15,7021,1877,1
2019-10-01 13:03:09,7033,2019-10-01 13:08:32,6005,322,1
2019-10-01 13:03:15,6258,2019-10-01 13:06:10,6906,175,1
2019-10-01 13:03:19,6019,2019-10-01 13:18:27,6138,907,1
2019-10-01 13:03:28,6379,2019-10-01 13:08:02,6426,273,1
2019-10-01 13:03:36,6915,2019-10-01 13:09:57,6127,381,0
2019-10-01 13:03:38,6253,2019-10-01 13:10:59,6343,441,1
